"","chr","pos","mu1","mu2","diff","diff.se","stat","phi1","phi2","pval","fdr","postprob.overThreshold","name","annotation","description","region","distance","subregion","insideDistance","exonnumber","nexons","UTR","strand","geneL","codingL","Geneid","subjectHits"
"655","chr2",9874761,0.61814752279066,0.982663354535624,-0.364515831744965,0.112254540436508,-3.24722572759662,0.030128839067929,0.0320912500008772,0.00116535924161112,0.0908820570204398,0.990790825403311,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",638,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"630","chr2",9874573,0.14479744118035,0.610257826453925,-0.465460385273575,0.155561042342401,-2.99213979454486,0.0295792340170511,0.02718782365987,0.00277029374249054,0.167779598680837,0.990734765908639,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",826,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"681","chr2",9874946,0.0179204188787117,0.354537175630765,-0.336616756752053,0.100642968437771,-3.34466244365784,0.0394649259745847,0.0255744467957946,0.000823827699073509,0.0710613801640225,0.990646947704051,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",453,"inside intron",-20,2,2,"inside transcription region","-",912,NA,"14462",17665
"1327","chr3",94382617,0.777502762534779,0.295846050231419,0.48165671230336,0.163705165715762,2.94222060860103,0.0301937798012385,0.0313392185085922,0.00325867689068071,0.182542995376608,0.990323352493772,"Rorc","NM_001293734 NM_011281 NP_001280663 NP_035411 NR_121656 XM_006501162 XM_006501163 XM_006501164 XP_006501225 XP_006501226 XP_006501227","inside intron","inside",5101,"inside intron",1566,2,7,"5' UTR","+",20132,NA,"19885",30387
"650","chr2",9874705,0.456396498000042,0.921551531294455,-0.465155033294413,0.158042590256581,-2.94322582627402,0.0370249537161976,0.0290177761497505,0.00324811387947477,0.182542995376608,0.989743808893327,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",694,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"55","chr1",20731183,0.537287088937704,0.923426779349441,-0.386139690411737,0.12375596767135,-3.12017026473568,0.0261830114172972,0.0361443362823775,0.00180746531536169,0.123314077515397,0.98965748624349,"Il17a","NM_010552 NP_034682","inside intron","inside",278,"inside intron",-194,1,3,"inside transcription region","+",3591,NA,"16171",20419
"3682","chr11",53616909,0.573814206193153,0.906090449093372,-0.332276242900219,0.101103032936044,-3.28651112880473,0.0340433420927513,0.0213629757358272,0.00101436765627636,0.0824970723883048,0.989212151985966,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",315,"inside intron",171,1,4,"inside transcription region","-",14242,NA,"16189",20500
"683","chr2",9874949,0.0179619670390102,0.345203642296675,-0.327241675257664,0.0995365384763917,-3.28765376279667,0.0394757317707613,0.0280041328829494,0.00101026003098519,0.0824970723883048,0.988793585381961,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",450,"inside intron",-23,2,2,"inside transcription region","-",912,NA,"14462",17665
"3673","chr11",53616684,0.665683090525086,0.97013342267986,-0.304450332154774,0.0898322853194443,-3.38909703868878,0.0408582033466158,0.0231945334325952,0.000701231901654936,0.06141712640187,0.98857770815635,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",540,"inside intron",396,1,4,"inside transcription region","-",14242,NA,"16189",20500
"689","chr2",9875046,0.0575884368158436,0.417227355450262,-0.359638918634419,0.115039007451079,-3.12623454081311,0.035265349917659,0.0272965189595964,0.001770602774193,0.122927336505863,0.98802712157821,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",353,"inside intron",61,1,2,"inside transcription region","-",912,NA,"14462",17665
"3681","chr11",53616908,0.599946427539219,0.890329171058129,-0.29038274351891,0.0846335511585492,-3.43105942671505,0.0215577998170833,0.0199145797722997,0.000601228874585,0.0543300949684508,0.987761475303733,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",316,"inside intron",172,1,4,"inside transcription region","-",14242,NA,"16189",20500
"3702","chr11",53618187,0.686849614431236,0.969794838943673,-0.282945224512437,0.0814948064283803,-3.47194179497924,0.0215681055894024,0.0237016510221097,0.000516708353122159,0.0490270109054075,0.987613058920788,"Il4","NM_021283 NP_067258 NR_027491","inside exon","inside",165,"inside exon",0,1,3,"5' UTR","-",5892,NA,"16189",20502
"3714","chr11",53618380,0.590368423371491,0.910199734453651,-0.319831311082161,0.0987833952736985,-3.23770316049581,0.0238296004481024,0.0221446634709355,0.0012049611180331,0.0917826610230735,0.986983062182492,"Il4","NM_021283 NP_067258 NR_027491","promoter","promoter",28,NA,NA,NA,3,NA,"-",5892,NA,"16189",20502
"3728","chr11",53618621,0.692740716567367,0.974274013297102,-0.281533296729735,0.0821782350844776,-3.4258863851277,0.0238559213744759,0.0232844324044796,0.000612796653050692,0.0545101772783998,0.986415065233431,"Il4","NM_021283 NP_067258 NR_027491","inside exon","inside",48,"inside exon",0,1,4,"5' UTR","-",6209,NA,"16189",20503
"243","chr1",131022064,0.2774490408161,0.81359829845246,-0.536149257636361,0.199513208291384,-2.68728703341448,0.0323462079940099,0.0287896992825868,0.00720350216600715,0.33614375271376,0.986309698942683,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","inside intron","inside",2219,"inside intron",424,4,5,"inside transcription region","+",5129,NA,"16153",20340
"4867","chrX",7565184,0.294405512835425,0.930071441693705,-0.63566592885828,0.248048511455972,-2.56266778271358,0.0357602568326696,0.0313222668373372,0.0103871386116184,0.43310131873789,0.986104520123444,"Ppp1r3f","NM_001290574 NM_138605 NP_001277503 NP_613071","promoter","promoter",896,NA,NA,NA,3,NA,"-",2058,NA,"54646",67916
"684","chr2",9874950,0.0302934798910169,0.436379509415758,-0.406086029524741,0.140415063933323,-2.89204034203605,0.0384056751261096,0.0286213308844021,0.0038274879664848,0.209518163396134,0.985522852707456,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",449,"inside intron",-24,2,2,"inside transcription region","-",912,NA,"14462",17665
"3626","chr11",53615244,0.602849422827323,0.89811462589495,-0.295265203067627,0.0895228936221477,-3.29820888401869,0.0205583267528855,0.0235803412599587,0.000973037195299923,0.0814632463653303,0.985419850863209,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",1980,"inside intron",-1187,2,4,"inside transcription region","-",14242,NA,"16189",20500
"664","chr2",9874807,0.153031614160706,0.59658188806094,-0.443550273900234,0.161989171891797,-2.73814767197223,0.0338318481884944,0.0297660561664936,0.00617863251693624,0.305869173207983,0.983427774151239,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",592,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"605","chr2",9873983,0.159800427988915,0.542217762063231,-0.382417334074317,0.133509193423122,-2.86435206647041,0.0414424726494889,0.0279093789635109,0.00417863286183733,0.226561494118475,0.982950634071852,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",311,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"229","chr1",131021634,0.0591575141844708,0.551542560215583,-0.492385046031112,0.187779277230505,-2.6221479456793,0.0375769657733642,0.0296254931143106,0.00873774911125037,0.401161336212487,0.982476827153435,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","inside intron","inside",1789,"inside intron",-152,3,5,"inside transcription region","+",5129,NA,"16153",20340
"1916","chr4",128788605,0.296719383304669,0.928714654862907,-0.631995271558238,0.262660381915876,-2.4061309396887,0.0342585918579768,0.03141231826629,0.0161224849089843,0.574161332349335,0.98124856892145,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","close to 3'","close to 3'",1487,NA,NA,NA,2,NA,"-",771,NA,"230761",45395
"3730","chr11",53618630,0.706441708754699,0.975836762263627,-0.269395053508928,0.0816383683184606,-3.29985837612595,0.0244519113852151,0.0303018045993336,0.00096733631257202,0.0814632463653303,0.981007166693189,"Il4","NM_021283 NP_067258 NR_027491","inside exon","inside",39,"inside exon",0,1,4,"5' UTR","-",6209,NA,"16189",20503
"666","chr2",9874837,0.181336929154945,0.608077371208844,-0.426740442053899,0.15857648707935,-2.69107009439781,0.0299834829547016,0.0269915817719814,0.0071223228542029,0.33614375271376,0.980770072213708,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",562,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"629","chr2",9874572,0.232290478531819,0.605639396368617,-0.373348917836798,0.133539839539682,-2.79578677886501,0.0282024722518137,0.0291733851623606,0.00517735453448658,0.267951630589383,0.979864919585414,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",827,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"143","chr1",131018666,0.0536350216235193,0.496733629512263,-0.443098607888743,0.169338091966235,-2.61665052879593,0.0377841526015283,0.0292315520737321,0.00887972020181789,0.401329431414198,0.979293751215592,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","promoter","promoter",1179,NA,NA,NA,5,NA,"+",5129,NA,"16153",20340
"2158","chr4",128796084,0.944547612238152,0.437639019329612,0.50690859290854,0.202387930103201,2.50463845670074,0.0377689035742945,0.0293979265032693,0.0122576618857995,0.483864108378705,0.979168349421067,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","promoter","promoter",1196,NA,NA,NA,8,NA,"-",21784,NA,"230761",45393
"709","chr2",9875725,0.0169798912368575,0.302228056951806,-0.285248165714949,0.0915155781784276,-3.11693562334056,0.0396690820936043,0.0252210839765859,0.00182741472534315,0.123314077515397,0.97853931035611,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",326,NA,NA,NA,2,NA,"-",912,NA,"14462",17665
"5565","chrX",7586495,0.780355866131509,0.215464443224788,0.564891422906722,0.234802944290591,2.40581064523456,0.0384617071364476,0.0305456476847615,0.0161366262385199,0.574161332349335,0.978458896641017,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","inside exon","inside",140,"inside exon",0,1,10,"inside transcription region","+",6693,NA,"20371",31451
"496","chr2",9869418,0.578878754224036,0.946082151183951,-0.367203396959915,0.133332337848239,-2.75404603928772,0.0374467521500852,0.0281367264856486,0.00588634871309622,0.296557373660679,0.977696253907352,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",4254,"inside intron",-511,2,3,"inside transcription region","-",10489,NA,"14462",17664
"3700","chr11",53618173,0.684461452717629,0.951147251544479,-0.26668579882685,0.0836259591264566,-3.18903127225813,0.0219339863611249,0.0217785900058599,0.0014275043396267,0.105542626045387,0.976887688552038,"Il4","NM_021283 NP_067258 NR_027491","inside exon","inside",179,"inside exon",0,1,3,"5' UTR","-",5892,NA,"16189",20502
"679","chr2",9874943,0.0179619670390102,0.308891151010833,-0.290929183971823,0.0959310151113939,-3.03269160275225,0.0394757317707613,0.0271767220263018,0.00242383169476954,0.151635976245308,0.976742718921865,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",456,"inside intron",-17,2,2,"inside transcription region","-",912,NA,"14462",17665
"473","chr2",9868788,0.406756443256255,0.843532479824026,-0.436776036567771,0.1705959752248,-2.56029508311798,0.100220231463252,0.0290066139067347,0.0104583320062449,0.43310131873789,0.97664190945254,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",4884,"inside exon",0,2,3,"inside transcription region","-",10489,NA,"14462",17664
"205","chr1",131021049,0.0591575141844708,0.496733629512263,-0.437576115327792,0.173450494463493,-2.52277237191671,0.0375769657733642,0.0292315520737321,0.011643374239471,0.470111557058924,0.975156854500207,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","inside intron","inside",1204,"inside intron",-25,2,5,"inside transcription region","+",5129,NA,"16153",20340
"697","chr2",9875176,0.164165440585899,0.515121324241261,-0.350955883655363,0.128146138530495,-2.73871602905807,0.0309283297023718,0.0281823373627366,0.00616796232420218,0.305869173207983,0.975122456995913,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",223,"inside exon",0,1,2,"inside transcription region","-",912,NA,"14462",17665
"3669","chr11",53616619,0.704771393508061,0.952025100600456,-0.247253707092395,0.0756201108163568,-3.26968189312563,0.0213668851190222,0.0213808647775966,0.0010766848991149,0.0863319314177627,0.974251747457161,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",605,"inside intron",461,1,4,"inside transcription region","-",14242,NA,"16189",20500
"5387","chrX",7576641,0.436071019315766,0.939575422743086,-0.50350440342732,0.211034570370155,-2.3858858884787,0.0350398359496175,0.0313772515894176,0.0170380368561846,0.591448437940602,0.974183748536319,"Flicr","NR_029473","inside intron","inside",2149,"inside intron",1046,2,3,"inside transcription region","+",3923,NA,"78185",98589
"3664","chr11",53616355,0.639755724907704,0.912966060660534,-0.273210335752829,0.0891696062317143,-3.06394013945593,0.0236003896247369,0.0214563040067437,0.00218442614118255,0.141317477519912,0.973974831757899,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",869,"inside intron",725,1,4,"inside transcription region","-",14242,NA,"16189",20500
"535","chr2",9870956,0.218576595209056,0.604868542262609,-0.386291947053553,0.148340609986131,-2.60408762704744,0.0352406833314165,0.0275797906771829,0.00921192012407854,0.402453271256607,0.97371664797045,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",2716,"inside intron",-2049,2,3,"inside transcription region","-",10489,NA,"14462",17664
"3666","chr11",53616437,0.679744404877428,0.940856412215474,-0.261112007338047,0.0831194086100267,-3.14140838709659,0.0221011048218573,0.0238768663339378,0.00168137401770335,0.119650778534814,0.973714879356956,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",787,"inside intron",643,1,4,"inside transcription region","-",14242,NA,"16189",20500
"486","chr2",9868948,0.464073257217035,0.867539836012588,-0.403466578795553,0.157795645195375,-2.55689298837112,0.0300365318569757,0.0266694185327187,0.0105611701389752,0.43310131873789,0.973479971569332,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",4724,"inside intron",-41,2,3,"inside transcription region","-",10489,NA,"14462",17664
"624","chr2",9874485,0.32087485123094,0.741966934989391,-0.421092083758452,0.167901501763312,-2.50797091947431,0.0304292306014051,0.0290034277192311,0.0121426659970469,0.483413968679637,0.973042540163356,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",813,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"3687","chr11",53617162,0.606820830947881,0.880981257653196,-0.274160426705315,0.0917528194983368,-2.98803271882326,0.0235734645017266,0.0265410289058827,0.00280779494007615,0.16826080625109,0.971184423197537,"Il4","NM_021283 NP_067258 NR_027491","inside exon","inside",62,"inside exon",0,1,4,"inside transcription region","-",14242,NA,"16189",20500
"653","chr2",9874740,0.480818507823126,0.839230838092739,-0.358412330269613,0.136610667155355,-2.62360427434281,0.0350476619395462,0.0293496474263361,0.00870048079421675,0.401161336212487,0.97112360165774,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",659,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"4976","chrX",7570073,0.78703991094016,0.295375928764985,0.491663982175174,0.210559343287144,2.3350375932009,0.0352797643591733,0.0294351908067028,0.0195414569488493,0.643060776935254,0.97104252529462,"Ppp1r3f","NM_001290574 NM_138605 NP_001277503 NP_613071","inside intron","inside",2770,"inside intron",2730,1,4,"inside transcription region","-",12601,NA,"54646",67915
"451","chr2",9868059,0.205215977332822,0.583021918063353,-0.377805940730531,0.147785293301834,-2.55645154053933,0.0277710032325051,0.0274012043191615,0.0105745798883834,0.43310131873789,0.970544190476014,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",5613,"inside intron",701,2,3,"inside transcription region","-",10489,NA,"14462",17664
"3942","chr11",97104350,0.492190935737595,0.905161087431456,-0.412970151693861,0.167235970179082,-2.46938592966358,0.032591198125284,0.0340713519438495,0.0135345162195965,0.520621627284884,0.970436993287368,"Tbx21","NM_019507 NP_062380","inside intron","inside",10981,"inside intron",-2251,2,6,"inside transcription region","-",17260,NA,"57765",70992
"688","chr2",9875002,0.0340877997556163,0.406066590393625,-0.371978790638009,0.145475818076857,-2.55698022912295,0.0383407210050046,0.0279465583054629,0.0105585218393116,0.43310131873789,0.969817504125844,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",397,"inside intron",-76,2,2,"inside transcription region","-",912,NA,"14462",17665
"250","chr1",131022216,0.0348025496698457,0.392897822171489,-0.358095272501643,0.138354306064735,-2.58824811953516,0.0384947175667662,0.0281210371096476,0.00964654678489821,0.412915720649816,0.969406718613657,"Il10","NM_010548 NP_034678 XM_036162094 XP_036017987","inside intron","inside",2371,"inside intron",272,4,5,"inside transcription region","+",5129,NA,"16153",20340
"5426","chrX",7579234,0.840626727602214,0.231821692109938,0.608805035492276,0.285329399052234,2.13369192769661,0.0370274030389191,0.0302217892835038,0.0328680072891212,0.882630025929089,0.969217533685867,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","promoter","promoter",333,NA,NA,NA,12,NA,"+",14232,NA,"20371",31443
"507","chr2",9869751,0.0876890553295955,0.408224311951276,-0.320535256621681,0.119193269776186,-2.68920600318762,0.0292625803059685,0.0287715996602571,0.00716222049188281,0.33614375271376,0.968069187841645,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",3921,"inside intron",-844,2,3,"inside transcription region","-",10489,NA,"14462",17664
"602","chr2",9873753,0.139014875478324,0.529762716399229,-0.390747840920905,0.160297598016195,-2.43764002553192,0.0387120049547316,0.0286453365071456,0.0147834874061032,0.550081005248011,0.966246996089133,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",81,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"627","chr2",9874561,0.0482668957401143,0.341213102498245,-0.292946206758131,0.10567269979449,-2.77220329685761,0.0354887180463519,0.0273880497424678,0.00556782515221303,0.285564221545485,0.966166409691914,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",838,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"3762","chr11",97098837,0.089393716813958,0.558063753674395,-0.468670036860437,0.20625890477989,-2.27224146933477,0.0368722489535578,0.0314683424222021,0.0230719298335034,0.698662215649655,0.965980794976253,"Tbx21","NM_019507 NP_062380","inside exon","inside",16494,"inside exon",0,6,6,"inside transcription region","-",17260,NA,"57765",70992
"3561","chr11",53612699,0.635990193992213,0.898931874964894,-0.262941680972681,0.0893421737627517,-2.94308577795436,0.0212323359904189,0.0285615859904722,0.00324958366004749,0.182542995376608,0.965932643590926,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",4525,"inside intron",1204,2,4,"inside transcription region","-",14242,NA,"16189",20500
"3647","chr11",53615889,0.710632792833699,0.949562507687613,-0.238929714853914,0.0763550449074215,-3.12919356073472,0.0242148974380117,0.0206858983795209,0.00175286799487784,0.122927336505863,0.965588637741166,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",1335,"inside intron",1191,1,4,"inside transcription region","-",14242,NA,"16189",20500
"3680","chr11",53616819,0.747950762156096,0.983715532194206,-0.23576477003811,0.0747146753198148,-3.15553496055391,0.024315921076545,0.0270331352147113,0.00160204065457027,0.115448322107197,0.96540334563494,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",405,"inside intron",261,1,4,"inside transcription region","-",14242,NA,"16189",20500
"3659","chr11",53616280,0.640197022501275,0.891953921775223,-0.251756899273949,0.0835355683398531,-3.01376891636997,0.020801453991276,0.0216448659824036,0.00258024256108451,0.157949687099507,0.965379201089814,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",944,"inside intron",800,1,4,"inside transcription region","-",14242,NA,"16189",20500
"3671","chr11",53616671,0.715244094022006,0.957697459789194,-0.242453365767188,0.0788053743508861,-3.07660953030499,0.0254606284127119,0.0421930515962382,0.00209369365934844,0.138597651193845,0.964677271484242,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",553,"inside intron",409,1,4,"inside transcription region","-",14242,NA,"16189",20500
"497","chr2",9869423,0.625448729729717,0.949783450010555,-0.324334720280838,0.124605896563625,-2.60288420713083,0.0299576373564107,0.0290164934765014,0.00924431700818803,0.402453271256607,0.964427936342702,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",4249,"inside intron",-516,2,3,"inside transcription region","-",10489,NA,"14462",17664
"418","chr2",9867045,0.26447816407286,0.664862976426152,-0.400384812353292,0.16824515998883,-2.37977016622573,0.0321311004746315,0.026063897715421,0.0173234390484175,0.593133664046171,0.964370774905068,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside intron","inside",6627,"inside intron",1715,2,3,"inside transcription region","-",10489,NA,"14462",17664
"3667","chr11",53616477,0.701221991190508,0.939776480352551,-0.238554489162043,0.0781534399911859,-3.05238629533066,0.0194509428797808,0.0308871119269557,0.00227029725166652,0.145222497233006,0.961880780795393,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",747,"inside intron",603,1,4,"inside transcription region","-",14242,NA,"16189",20500
"672","chr2",9874893,0.155751754430414,0.647482273127247,-0.491730518696833,0.228473653584774,-2.15224167417789,0.0371941942118767,0.0305364690772577,0.0313783249281094,0.85883078757561,0.961586314484899,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",506,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"603","chr2",9873920,0.377043018523601,0.713999370204257,-0.336956351680656,0.134635528568635,-2.50272981628977,0.025467735266756,0.0257614007546061,0.0123239584955054,0.483864108378705,0.961380997508677,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","promoter","promoter",248,NA,NA,NA,3,NA,"-",10489,NA,"14462",17664
"5448","chrX",7580235,0.228908624516624,0.957640035670236,-0.728731411153612,0.399968023797757,-1.82197417742098,0.0366978149438012,0.0314097861838391,0.0684589038782661,0.999919755222465,0.961152404982872,"Foxp3","NM_001199347 NM_001199348 NM_054039 NP_001186276 NP_001186277 NP_473380","promoter","promoter",248,NA,NA,NA,13,NA,"+",14751,NA,"20371",31449
"1630","chr4",128780033,0.878114862799581,0.302257652993006,0.575857209806575,0.290783560866176,1.98036370450665,0.0373645985444312,0.0307421203422556,0.0476626752718509,0.999919755222465,0.959184605194593,"Zfp362","NM_001081098 NP_001074567 XM_030253454 XM_036164050 XP_030109314 XP_036019943","downstream","downstream",10059,NA,NA,NA,2,NA,"-",771,NA,"230761",45395
"628","chr2",9874562,0.136957733534511,0.499237720826586,-0.362279987292075,0.152081593372948,-2.38214223863147,0.0293148507798566,0.0269648055550871,0.0172122476743056,0.593133664046171,0.958884382999905,"Gata3","NM_001355110 NM_001355111 NM_001355112 NM_008091 NP_001342039 NP_001342040 NP_001342041 NP_032117 XM_006497354 XM_030247532 XM_030247533 XP_006497417 XP_030103392 XP_030103393","inside exon","inside",837,"inside exon",0,2,2,"inside transcription region","-",912,NA,"14462",17665
"3670","chr11",53616620,0.667171974446011,0.946287440413441,-0.27911546596743,0.103275000160554,-2.7026430940064,0.0461612730494967,0.0260971349214568,0.00687905674267366,0.333680960384327,0.958693236548198,"Il4","NM_021283 NP_067258 NR_027491","inside intron","inside",604,"inside intron",460,1,4,"inside transcription region","-",14242,NA,"16189",20500
